call_id,date,exchange,q,ticker,word_count,total_dynamic_capability_keywords,sensing_count,sensing_per_1000_words,seizing_count,seizing_per_1000_words,transforming_count,transforming_per_1000_words,total_dynamic_capability_keywords_per_1000_words,keyword_sense_count,keyword_senses_count,keyword_sensed_count,keyword_sensing_count,keyword_shape_count,keyword_shaped_count,keyword_shaping_count,keyword_seize_count,keyword_seized_count,keyword_seizing_count,keyword_invest_count,keyword_investing_count,keyword_invested_count,keyword_transform_count,keyword_transforming_count,keyword_transformed_count,keyword_reconfigure_count,keyword_reconfigured_count,keyword_reconfiguring_count,keyword_redeployment_count,keyword_redeploy_count,keyword_redeployed_count,keyword_redesign_count,keyword_redesigned_count,keyword_redesigning_count,keyword_revamping_count,keyword_revamped_count,keyword_revamp_count
208,2021-07-27 08:30:00,NYSE,2021-Q2,RTX,10147,10,4,0.394205183798167,6,0.5913077756972503,0,0.0,0.9855129594954174,0,0,0,3,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2021-04-26 17:30:00,NASDAQ,2021-Q1,TSLA,9037,9,6,0.6639371472833905,3,0.33196857364169524,0,0.0,0.9959057209250858,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2021-03-11 17:00:00,NASDAQ,2020-Q4,ONCT,3083,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,2021-03-02 17:00:00,NASDAQ,2020-Q4,BGFV,3409,1,0,0.0,1,0.2933411557641537,0,0.0,0.2933411557641537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2022-08-09 08:00:00,NYSE,2022-Q2,PLNT,11243,8,6,0.5336653917993418,1,0.08894423196655697,1,0.08894423196655697,0.7115538557324558,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
213,2020-08-12 09:00:00,NYSE,2020-Q4,PFGC,10563,13,4,0.37868029915743634,8,0.7573605983148727,1,0.09467007478935908,1.2307109722616683,2,0,0,0,2,0,0,0,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
214,2022-04-19 12:00:00,NYSE,2022-Q1,PLD,10159,4,2,0.19686977064671718,2,0.19686977064671718,0,0.0,0.39373954129343436,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2019-06-21 09:00:00,NYSE,2020-Q1,KMX,7624,2,2,0.2623294858342078,0,0.0,0,0.0,0.2623294858342078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2019-08-01 17:00:00,NASDAQ,2020-Q1,QRVO,8807,4,4,0.4541841716816169,0,0.0,0,0.0,0.4541841716816169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,2021-08-04 16:30:00,NASDAQ,2021-Q2,BNGO,7620,5,2,0.26246719160104987,0,0.0,3,0.39370078740157477,0.6561679790026247,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,2021-05-05 13:00:00,NYSE,2021-Q1,NSA,7384,3,2,0.27085590465872156,1,0.13542795232936078,0,0.0,0.40628385698808234,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2021-08-11 17:00:00,NASDAQ,2021-Q2,MNKD,9289,2,1,0.10765421466250404,1,0.10765421466250404,0,0.0,0.21530842932500807,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2021-04-20 10:00:00,NYSE,2021-Q1,DOV,9868,9,5,0.5066882853668423,4,0.40535062829347385,0,0.0,0.9120389136603161,3,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,2021-05-06 13:00:00,NASDAQ,2021-Q1,SBRA,9892,3,3,0.30327537403962795,0,0.0,0,0.0,0.30327537403962795,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,2021-05-11 08:00:00,NYSE,2021-Q1,PRGO,7769,9,1,0.12871669455528384,4,0.5148667782211354,4,0.5148667782211354,1.1584502509975545,1,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
223,2021-03-04 07:00:00,NASDAQ,2020-Q4,BZUN,7570,4,1,0.1321003963011889,2,0.2642007926023778,1,0.1321003963011889,0.5284015852047556,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,2019-05-30 11:30:00,NASDAQ,2019-Q1,CRVL,1620,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,2021-11-05 14:00:00,NASDAQ,2021-Q4,MTSI,11033,6,1,0.09063717937097797,5,0.45318589685488986,0,0.0,0.5438230762258679,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2020-08-06 16:30:00,NASDAQ,2020-Q2,PBYI,6083,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2022-02-01 08:30:00,NYSE,2021-Q4,UPS,9383,11,3,0.3197271661515507,6,0.6394543323031014,2,0.21315144410103376,1.1723329425556857,1,0,0,0,2,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,2020-08-05 17:00:00,NASDAQ,2020-Q2,ETSY,10260,9,2,0.1949317738791423,7,0.6822612085769981,0,0.0,0.8771929824561404,2,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2021-02-18 10:00:00,NYSE,2020-Q4,SCL,6131,1,0,0.0,1,0.1631055292774425,0,0.0,0.1631055292774425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,2021-04-28 14:00:00,NYSE,2021-Q1,ESS,11026,12,5,0.453473607836024,3,0.27208416470161434,4,0.36277888626881916,1.0883366588064574,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
231,2021-01-21 17:00:00,NASDAQ,2020-Q4,INTC,9806,12,2,0.20395676116663267,9,0.917805425249847,1,0.10197838058331633,1.223740566999796,0,0,0,0,1,1,0,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2022-02-03 09:00:00,NYSE,2021-Q4,LLY,11709,10,5,0.4270219489281749,5,0.4270219489281749,0,0.0,0.8540438978563498,4,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2020-08-07 08:00:00,NYSE,2020-Q3,CBT,10044,13,11,1.0951812027080845,2,0.19912385503783353,0,0.0,1.294305057745918,5,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2021-11-09 08:30:00,NASDAQ,2021-Q3,EGRX,4759,3,1,0.21012817818869511,2,0.42025635637739023,0,0.0,0.6303845345660853,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,,NYSE,2018-Q4,GATX,8502,2,1,0.11761938367442955,1,0.11761938367442955,0,0.0,0.2352387673488591,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,2020-05-07 16:30:00,NASDAQ,2020-Q1,NSTG,8031,2,2,0.24903498941601296,0,0.0,0,0.0,0.24903498941601296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2021-03-15 16:30:00,NASDAQ,2020-Q4,VUZI,9885,7,1,0.10116337885685381,6,0.6069802731411229,0,0.0,0.7081436519979767,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2021-05-06 09:00:00,NYSE,2021-Q1,CPE,4633,4,3,0.6475285991797971,0,0.0,1,0.2158428663932657,0.8633714655730628,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,2019-05-01 08:30:00,NYSE,2019-Q2,SBH,11503,19,2,0.17386768669042857,16,1.3909414935234286,1,0.08693384334521428,1.6517430235590715,2,0,0,0,0,0,0,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
240,2021-10-26 08:30:00,NASDAQ,2021-Q3,AGNC,6896,7,7,1.0150812064965198,0,0.0,0,0.0,1.0150812064965198,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,2021-04-09 12:00:00,NASDAQ,2021-Q2,PSMT,5737,5,0,0.0,5,0.8715356458079135,0,0.0,0.8715356458079135,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2021-09-07 21:00:00,NASDAQ,2021-Q2,DADA,7774,3,0,0.0,2,0.2572678157962439,1,0.12863390789812196,0.3859017236943658,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,2019-05-01 16:30:00,NASDAQ,2019-Q1,FOXF,7752,9,4,0.5159958720330237,4,0.5159958720330237,1,0.12899896800825592,1.1609907120743033,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
244,2019-09-25 21:30:00,NYSE,2020-Q1,NKE,9664,17,2,0.20695364238410596,13,1.3451986754966887,2,0.20695364238410596,1.7591059602649008,0,0,0,2,0,0,0,0,0,0,6,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2021-02-02 17:00:00,NASDAQ,2021-Q2,MRCY,8796,20,5,0.5684402000909504,15,1.7053206002728514,0,0.0,2.2737608003638017,3,0,0,0,2,0,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2021-02-25 20:00:00,NASDAQ,2020-Q4,BILI,5176,4,1,0.19319938176197834,3,0.579598145285935,0,0.0,0.7727975270479134,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,2021-11-15 12:00:00,NYSE,2021-Q4,ACM,9514,20,3,0.3153247845280639,16,1.6817321841496742,1,0.10510826150935464,2.1021652301870923,3,0,0,0,0,0,0,0,0,0,8,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
248,2022-03-08 16:30:00,NASDAQ,2022-Q3,CDMO,4427,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2021-10-29 08:30:00,NYSE,2021-Q3,AON,8121,19,3,0.3694126339120798,16,1.9702007141977587,0,0.0,2.3396133481098387,3,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2020-07-28 16:30:00,NYSE,2020-Q1,TCS,7104,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2021-05-14 10:30:00,NYSE,2021-Q1,PBR,7896,3,3,0.3799392097264438,0,0.0,0,0.0,0.3799392097264438,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,2020-02-27 16:30:00,NASDAQ,2019-Q4,CDXS,7885,1,0,0.0,1,0.12682308180088775,0,0.0,0.12682308180088775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2022-07-26 10:00:00,NASDAQ,2022-Q2,CVLG,5104,5,3,0.5877742946708464,2,0.39184952978056425,0,0.0,0.9796238244514106,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2021-05-06 09:00:00,NASDAQ,2021-Q1,LBTYA,10468,3,3,0.2865876958349255,0,0.0,0,0.0,0.2865876958349255,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,2021-06-08 17:00:00,NASDAQ,2021-Q2,CVGW,6426,2,0,0.0,2,0.31123560535325245,0,0.0,0.31123560535325245,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2021-02-04 16:30:00,NYSE,2020-Q4,PINS,9311,18,3,0.3221995489206315,15,1.6109977446031576,0,0.0,1.933197293523789,3,0,0,0,0,0,0,0,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,2019-11-12 11:00:00,NASDAQ,2019-Q3,EBIX,9134,2,0,0.0,2,0.2189621195533173,0,0.0,0.2189621195533173,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2021-02-10 14:00:00,NYSE,2020-Q4,PAG,6600,9,4,0.6060606060606061,5,0.7575757575757576,0,0.0,1.3636363636363638,1,0,0,0,3,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2019-04-25 11:00:00,NYSE,2019-Q1,SUI,6207,5,4,0.6444337038827131,1,0.1611084259706783,0,0.0,0.8055421298533914,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2020-01-22 17:00:00,NASDAQ,2020-Q1,PTC,8928,7,5,0.5600358422939068,0,0.0,2,0.22401433691756273,0.7840501792114696,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,2021-02-04 16:30:00,NASDAQ,2020-Q4,ATVI,10316,13,1,0.09693679720822024,11,1.0663047692904226,1,0.09693679720822024,1.260178363706863,1,0,0,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,2022-07-18 17:00:00,NYSE,2022-Q2,IBM,9377,9,1,0.10664391596459422,7,0.7465074117521596,1,0.10664391596459422,0.9597952436813479,1,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,2021-02-01 08:00:00,NASDAQ,2021-Q2,AKTS,10173,2,0,0.0,0,0.0,2,0.19659884006684358,0.19659884006684358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
264,2021-07-20 09:00:00,NYSE,2021-Q2,PM,10039,5,1,0.09961151509114453,4,0.39844606036457814,0,0.0,0.49805757545572266,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,2021-08-12 16:30:00,NASDAQ,2021-Q2,TFFP,8999,2,0,0.0,0,0.0,2,0.222246916324036,0.222246916324036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
266,2022-11-03 17:00:00,NYSE,2022-Q3,MODG,7289,5,0,0.0,3,0.4115790917821375,2,0.27438606118809167,0.6859651529702291,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,2021-02-22 11:00:00,NYSE,2020-Q4,KOS,10909,9,4,0.3666697222476854,5,0.45833715280960674,0,0.0,0.8250068750572921,3,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,2021-07-30 10:00:00,NASDAQ,2021-Q2,ERIE,2065,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,2023-01-23 08:00:00,NYSE,2022-Q4,SYF,11676,6,4,0.34258307639602603,1,0.08564576909900651,1,0.08564576909900651,0.513874614594039,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270,2021-01-27 16:30:00,NYSE,2020-Q4,LVS,8709,17,3,0.3444712366517396,13,1.4927086921575383,1,0.11482374555057986,1.9520036743598577,3,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
271,2022-10-13 11:00:00,NYSE,2022-Q4,CMC,7354,6,1,0.13598041881968995,5,0.6799020940984498,0,0.0,0.8158825129181398,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,2021-10-21 09:00:00,NYSE,2021-Q3,BX,8698,25,1,0.11496895838123707,21,2.4143481260059785,3,0.3449068751437112,2.8742239595309265,1,0,0,0,0,0,0,0,0,0,6,11,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,2019-11-06 09:00:00,NASDAQ,2019-Q3,LILAK,6782,4,1,0.14744913005013272,2,0.29489826010026543,1,0.14744913005013272,0.5897965202005309,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,2021-02-25 16:30:00,NASDAQ,2020-Q4,ICUI,6037,6,2,0.3312903760145768,4,0.6625807520291536,0,0.0,0.9938711280437302,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,2019-08-01 11:00:00,NASDAQ,2019-Q2,AAWW,10905,7,3,0.2751031636863824,3,0.2751031636863824,1,0.09170105456212746,0.6419073819348923,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
276,2021-04-20 08:30:00,NYSE,2021-Q1,MAN,9214,8,6,0.6511829824180595,2,0.21706099413935315,0,0.0,0.8682439765574126,3,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,2019-07-30 10:30:00,NYSE,2019-Q2,SXC,5055,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,2022-03-22 16:30:00,NASDAQ,2021-Q4,XGN,6584,5,5,0.7594167679222358,0,0.0,0,0.0,0.7594167679222358,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,2021-03-24 17:00:00,NASDAQ,2020-Q4,APTX,10086,6,6,0.5948839976204641,0,0.0,0,0.0,0.5948839976204641,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,2021-07-20 08:30:00,NYSE,2021-Q2,OMC,8341,4,2,0.23977940294928665,2,0.23977940294928665,0,0.0,0.4795588058985733,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,2020-04-29 17:00:00,NYSE,2020-Q1,NOW,10727,14,5,0.46611354525962523,4,0.3728908362077002,5,0.46611354525962523,1.3051179267269508,4,0,0,0,1,0,0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
282,2020-05-07 11:00:00,NYSE,2020-Q1,CF,9434,3,3,0.31799872800508794,0,0.0,0,0.0,0.31799872800508794,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,2021-01-28 10:00:00,NYSE,2020-Q4,VLO,10644,7,4,0.37579857196542654,3,0.2818489289740699,0,0.0,0.6576475009394964,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,2021-02-10 08:30:00,NYSE,2020-Q4,KO,9065,11,5,0.5515719801434088,6,0.6618863761720905,0,0.0,1.2134583563154993,1,0,0,0,2,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,2022-11-09 17:00:00,NYSE,2022-Q3,OLO,7786,5,1,0.12843565373747753,2,0.25687130747495507,2,0.25687130747495507,0.6421782686873876,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,2021-02-22 08:00:00,NASDAQ,2020-Q4,DISC.A,11997,9,4,0.33341668750520964,5,0.41677085938151204,0,0.0,0.7501875468867217,3,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,2021-02-26 20:30:00,NASDAQ,2020-Q4,CGEN,11380,5,4,0.351493848857645,1,0.08787346221441125,0,0.0,0.43936731107205623,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,2021-04-26 16:30:00,NASDAQ,2021-Q1,MASI,8874,5,3,0.3380662609871535,2,0.225377507324769,0,0.0,0.5634437683119224,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2021-05-07 10:00:00,NYSE,2021-Q1,EOG,9876,6,5,0.5062778452814904,1,0.1012555690562981,0,0.0,0.6075334143377885,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,2021-05-11 08:00:00,NYSE,2021-Q1,PLTR,7766,13,0,0.0,12,1.545197012619109,1,0.12876641771825909,1.673963430337368,0,0,0,0,0,0,0,0,0,0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,2021-01-15 11:30:00,NYSE,2020-Q4,C,14618,18,6,0.4104528663291832,12,0.8209057326583664,0,0.0,1.2313585989875495,4,0,0,0,2,0,0,0,0,0,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,2019-05-02 16:30:00,NASDAQ,2019-Q1,PARA,11421,6,2,0.17511601435951318,4,0.35023202871902637,0,0.0,0.5253480430785396,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,2021-03-02 17:00:00,NYSE,2021-Q4,BOX,10369,7,2,0.19288263091908572,2,0.19288263091908572,3,0.28932394637862857,0.6750892082168001,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,2021-05-06 08:30:00,NASDAQ,2021-Q1,BCRX,9201,5,3,0.32605151613955,1,0.10868383871318335,1,0.10868383871318335,0.5434191935659167,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
295,2022-03-31 17:00:00,NYSE,2021-Q4,BLND,9319,12,7,0.7511535572486319,4,0.42923060414207537,1,0.10730765103551884,1.287691812426226,7,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2021-07-15 09:00:00,NYSE,2021-Q2,USB,9247,10,3,0.3244295447172056,7,0.757002271006813,0,0.0,1.0814318157240186,3,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,2019-06-03 17:00:00,NASDAQ,2019-Q1,COUP,9474,6,5,0.5277601857715853,1,0.10555203715431707,0,0.0,0.6333122229259025,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2020-08-04 17:00:00,NASDAQ,2020-Q2,MNST,7158,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,2021-03-01 17:00:00,NASDAQ,2020-Q4,CCXI,10948,1,1,0.09134088417975886,0,0.0,0,0.0,0.09134088417975886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,2020-04-30 17:00:00,NASDAQ,2020-Q2,AAPL,8281,8,0,0.0,8,0.9660669001328341,0,0.0,0.9660669001328341,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,2021-08-06 10:00:00,NASDAQ,2021-Q2,GRPN,7704,4,1,0.12980269989615784,1,0.12980269989615784,2,0.25960539979231567,0.5192107995846313,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,2021-10-07 11:00:00,NYSE,2022-Q2,PKE,12126,8,4,0.32986970146792016,4,0.32986970146792016,0,0.0,0.6597394029358403,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2020-04-29 18:30:00,NASDAQ,2020-Q1,TSLA,9189,7,3,0.32647730982696704,4,0.4353030797692894,0,0.0,0.7617803895962564,3,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,2021-05-12 08:30:00,NASDAQ,2021-Q1,WIX,9050,8,4,0.4419889502762431,4,0.4419889502762431,0,0.0,0.8839779005524862,4,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2023-02-06 16:30:00,NYSE,2022-Q4,PINS,10957,8,1,0.09126585744273066,7,0.6388610020991147,0,0.0,0.7301268595418453,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,2021-05-04 08:30:00,NYSE,2021-Q1,XPO,9219,7,3,0.3254149040026033,3,0.3254149040026033,1,0.10847163466753444,0.7593014426727411,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,2021-04-15 09:00:00,NYSE,2021-Q1,BAC,14124,12,3,0.21240441801189466,9,0.637213254035684,0,0.0,0.8496176720475787,2,0,0,0,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,2020-07-31 11:00:00,NASDAQ,2020-Q3,JOUT,3468,4,3,0.8650519031141869,0,0.0,1,0.28835063437139563,1.1534025374855825,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
309,2021-03-18 10:30:00,NASDAQ,2020-Q4,SNDL,7637,9,2,0.26188293832656806,5,0.65470734581642,2,0.26188293832656806,1.1784732224695562,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
310,2019-05-02 11:00:00,NYSE,2019-Q1,BALL,12316,15,2,0.16239038648911983,13,1.0555375121792792,0,0.0,1.2179278986683988,1,0,0,0,1,0,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,2021-05-04 08:30:00,NASDAQ,2021-Q1,IDXX,8145,4,1,0.12277470841006753,3,0.3683241252302026,0,0.0,0.4910988336402701,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,2021-03-18 23:00:00,NASDAQ,2020-Q4,LX,6378,3,3,0.4703668861712136,0,0.0,0,0.0,0.4703668861712136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
